134;AMO-F-15,AMO-F15;{"name":"AMO-F-15","brand_id":5,"class":["Truck"],"chassis_configuration":"4 × 2","production_years":[{"start": 1924, "end": 1931}]}
135;111,ZIL-111;{"name":"ZIL-111","brand_id":5,"class":["Upper"],"body_style":["4-door limousine","4-door phaeton","4-door convertible"],"production_years":[{"start": 1959, "end": 1967}]}
136;ZIL-111V,111V;{"name":"ZIL-111V","brand_id":5,"body_style":["2-door convertible"],"chassis_configuration":"4 × 2","production_years":[{"start": 1960, "end": 1962}]}
137;112S,ZIL-112S;{"name":"ZIL-112S","brand_id":5,"body_style":["2-door roadster"],"chassis_configuration":"4 × 2","production_years":[{"start": 1962}]}
138;114,ZIL-114;{"name":"ZIL-114","brand_id":5,"class":["Upper"],"body_style":["4-door limousine"],"production_years":[{"start": 1967, "end": 1978}]}
139;117,ZIL-117;{"name":"ZIL-117","brand_id":5,"class":["Upper"],"body_style":["4-door sedan"],"production_years":[{"start": 1971, "end": 1978}]}
140;ZIL-130,130;{"name":"ZIL-130","brand_id":5,"class":["Truck"],"chassis_configuration":"4 × 2","production_years":[{"start": 1962, "end": 2010}]}
141;ZIL-130V1,130V1;{"name":"ZIL-130V1","brand_id":5,"class":["Tractor unit"],"chassis_configuration":"4 × 2","production_years":[{"start": 1964, "end": 1986}]}
142;AMUR 531340,AMUR 531350,ZIL-131,131;{"name":"AMUR 531340","brand_id":5,"chassis_configuration":"6 × 6","production_years":[{"start": 1966, "end": 2002}]}
143;Krokodil,133,ZIL-133;{"name":"Krokodil","brand_id":5,"class":["Truck"],"chassis_configuration":"6 × 4","production_years":[{"start": 1975, "end": 1999}]}
144;ZIL-134,134;{"name":"ZIL-134","brand_id":5,"production_years":[{"start": 1957}]}
145;135,ZIL-135;{"name":"ZIL-135","brand_id":5,"chassis_configuration":"8х8","production_years":[{"start": 1963, "end": 1995}]}
146;ZIL-138,138;{"name":"ZIL-138","brand_id":5,"class":["Truck"],"chassis_configuration":"4 × 2","production_years":[{"start": 1977, "end": 1986}]}
147;Kolun,Trumen,157,ZIL-157,Mormon,Stupa;{"name":"ZIL-157","brand_id":5,"chassis_configuration":"6×6","production_years":[{"start": 1958, "end": 1994}]}
148;Zahar,164,ZIL-164;{"name":"ZIL-164","brand_id":5,"class":["Truck"],"chassis_configuration":"4 × 2","production_years":[{"start": 1957, "end": 1964}]}
149;170,ZIL-170;{"name":"ZIL-170","brand_id":5,"chassis_configuration":"6 × 4","production_years":[{"start": 1967, "end": 1969}]}
150;ZIL-29061,29061;{"name":"ZIL-29061","brand_id":5,"production_years":[{"start": 1979, "end": 1983}]}
151;115,ZIL-4104,4104,ZIL-115;{"name":"ZIL-4104","brand_id":5,"class":["Executive car"],"body_style":["4-door limousine"],"chassis_configuration":"4 × 2","production_years":[{"start": 1978, "end": 1983}]}
152;4105,ZIL-4105;{"name":"ZIL-4105","brand_id":5,"class":["Luxury cars"],"body_style":["4-door limousine"],"chassis_configuration":"4 × 2","production_years":[{"start": 1983, "end": 2000}]}
153;4112R,ZIL-4112R;{"name":"ZIL-4112R","brand_id":5,"body_style":["6-door limousine"],"chassis_configuration":"4 × 2","production_years":[{"start": 2006, "end": 2012}]}
154;4331,ZIL-4331;{"name":"ZIL-4331","brand_id":5,"class":["Truck"],"chassis_configuration":"4 × 2","production_years":[{"start": 1987, "end": 2016}]}
155;ZIL-4334,4334;{"name":"ZIL-4334","brand_id":5,"chassis_configuration":"6 × 6","production_years":[{"start": 1994, "end": 2013}]}
156;ZIL-5301,5301,Bychok;{"name":"ZIL-5301","brand_id":5,"class":["Truck"],"production_years":[{"start": 1995, "end": 2014}]}
157;ZIL-41045,41045;{"name":"ZIL-41045","brand_id":5,"body_style":["4-door limousine"],"production_years":[{"start": 1983, "end": 1985}]}
158;ZIL-41047,41047;{"name":"ZIL-41047","brand_id":5,"class":["Upper"],"body_style":["4-door limousine"],"production_years":[{"start": 1985, "end": 2002}, {"start": 2010}]}
