2527Sandy Spring Bancorp,SASR;{"symbol":"SASR","name":"Sandy Spring Bancorp, Inc.","marketCap":"$959.76M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2528Sangamo Therapeutics,SGMO;{"symbol":"SGMO","name":"Sangamo Therapeutics, Inc.","marketCap":"$625.87M","ipoYear":"2000","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
2529Sanmina Corporation,SANM;{"symbol":"SANM","name":"Sanmina Corporation","marketCap":"$2.86B","ipoYear":"1993","sector":"Technology","industry":"Electrical Products"}
2530Sanofi,GCVRZ;{"symbol":"GCVRZ","name":"Sanofi","marketCap":"n/a","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2531Sapiens International Corporation N.V.,SPNS;{"symbol":"SPNS","name":"Sapiens International Corporation N.V.","marketCap":"$561.95M","ipoYear":"1992","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2532Sarepta Therapeutics,SRPT;{"symbol":"SRPT","name":"Sarepta Therapeutics, Inc.","marketCap":"$1.82B","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2533Savara,SVRA;{"symbol":"SVRA","name":"Savara, Inc.","marketCap":"$160.6M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2534SB Financial Group,SBFG;{"symbol":"SBFG","name":"SB Financial Group, Inc.","marketCap":"$80.14M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2535SB Financial Group,SBFGP;{"symbol":"SBFGP","name":"SB Financial Group, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2536SBA Communications Corporation,SBAC;{"symbol":"SBAC","name":"SBA Communications Corporation","marketCap":"$16.47B","ipoYear":"1999","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2537ScanSource,SCSC;{"symbol":"SCSC","name":"ScanSource, Inc.","marketCap":"$988.52M","ipoYear":"n/a","sector":"Technology","industry":"Retail: Computer Software & Peripheral Equipment"}
2538Schmitt Industries,SMIT;{"symbol":"SMIT","name":"Schmitt Industries, Inc.","marketCap":"$5.28M","ipoYear":"n/a","sector":"Capital Goods","industry":"Industrial Machinery/Components"}
2539Schnitzer Steel Industries,SCHN;{"symbol":"SCHN","name":"Schnitzer Steel Industries, Inc.","marketCap":"$615.2M","ipoYear":"1993","sector":"Consumer Durables","industry":"Industrial Specialties"}
2540Scholastic Corporation,SCHL;{"symbol":"SCHL","name":"Scholastic Corporation","marketCap":"$1.53B","ipoYear":"1992","sector":"Consumer Services","industry":"Books"}
2541SciClone Pharmaceuticals,SCLN;{"symbol":"SCLN","name":"SciClone Pharmaceuticals, Inc.","marketCap":"$564.51M","ipoYear":"1992","sector":"Health Care","industry":"Major Pharmaceuticals"}
2542Scientific Games Corp,SGMS;{"symbol":"SGMS","name":"Scientific Games Corp","marketCap":"$2.33B","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
2543Scripps Networks Interactive,SNI;{"symbol":"SNI","name":"Scripps Networks Interactive, Inc","marketCap":"$8.88B","ipoYear":"n/a","sector":"Consumer Services","industry":"Television Services"}
2544SCYNEXIS,SCYX;{"symbol":"SCYX","name":"SCYNEXIS, Inc.","marketCap":"$48.76M","ipoYear":"2014","sector":"Health Care","industry":"Major Pharmaceuticals"}
2545SeaChange International,SEAC;{"symbol":"SEAC","name":"SeaChange International, Inc.","marketCap":"$97.87M","ipoYear":"1996","sector":"Technology","industry":"Radio And Television Broadcasting And Communications Equipment"}
2546Seacoast Banking Corporation of Florida,SBCF;{"symbol":"SBCF","name":"Seacoast Banking Corporation of Florida","marketCap":"$1.02B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2547Seagate Technology PLC,STX;{"symbol":"STX","name":"Seagate Technology PLC","marketCap":"$11.72B","ipoYear":"2002","sector":"Technology","industry":"Electronic Components"}
2548Seanergy Maritime Holdings Corp,SHIP;{"symbol":"SHIP","name":"Seanergy Maritime Holdings Corp","marketCap":"$38.09M","ipoYear":"n/a","sector":"Transportation","industry":"Marine Transportation"}
2549Seanergy Maritime Holdings Corp,SHIPW;{"symbol":"SHIPW","name":"Seanergy Maritime Holdings Corp","marketCap":"n/a","ipoYear":"n/a","sector":"Transportation","industry":"Marine Transportation"}
2550Sears Canada ,SRSC;{"symbol":"SRSC","name":"Sears Canada Inc.","marketCap":"$41.57M","ipoYear":"n/a","sector":"Consumer Services","industry":"Department/Specialty Retail Stores"}
2551Sears Holdings Corporation,SHLD;{"symbol":"SHLD","name":"Sears Holdings Corporation","marketCap":"$828.09M","ipoYear":"n/a","sector":"Consumer Services","industry":"Department/Specialty Retail Stores"}
2552Sears Holdings Corporation,SHLDW;{"symbol":"SHLDW","name":"Sears Holdings Corporation","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Services","industry":"Department/Specialty Retail Stores"}
2553Sears Hometown and Outlet Stores,SHOS;{"symbol":"SHOS","name":"Sears Hometown and Outlet Stores, Inc.","marketCap":"$59.03M","ipoYear":"n/a","sector":"Consumer Services","industry":"Department/Specialty Retail Stores"}
2554SeaSpine Holdings Corporation,SPNE;{"symbol":"SPNE","name":"SeaSpine Holdings Corporation","marketCap":"$128.9M","ipoYear":"n/a","sector":"Health Care","industry":"Medical/Dental Instruments"}
2555Seattle Genetics,SGEN;{"symbol":"SGEN","name":"Seattle Genetics, Inc.","marketCap":"$7.33B","ipoYear":"2001","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
2556Second Sight Medical Products,EYES;{"symbol":"EYES","name":"Second Sight Medical Products, Inc.","marketCap":"$73.84M","ipoYear":"2014","sector":"Health Care","industry":"Biotechnology: Electromedical & Electrotherapeutic Apparatus"}
2557Second Sight Medical Products,EYESW;{"symbol":"EYESW","name":"Second Sight Medical Products, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Health Care","industry":"Biotechnology: Electromedical & Electrotherapeutic Apparatus"}
2558SecureWorks Corp.,SCWX;{"symbol":"SCWX","name":"SecureWorks Corp.","marketCap":"$751.55M","ipoYear":"2016","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2559Security National Financial Corporation,SNFCA;{"symbol":"SNFCA","name":"Security National Financial Corporation","marketCap":"$100.49M","ipoYear":"n/a","sector":"Finance","industry":"Finance: Consumer Services"}
2560SEI Investments Company,SEIC;{"symbol":"SEIC","name":"SEI Investments Company","marketCap":"$8.39B","ipoYear":"1981","sector":"Finance","industry":"Investment Bankers/Brokers/Service"}
2561Select Bancorp,SLCT;{"symbol":"SLCT","name":"Select Bancorp, Inc.","marketCap":"$140.41M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2562Select Comfort Corporation,SCSS;{"symbol":"SCSS","name":"Select Comfort Corporation","marketCap":"$1.31B","ipoYear":"1998","sector":"Consumer Durables","industry":"Home Furnishings"}
2563Selectome REIT,SIR;{"symbol":"SIR","name":"Select Income REIT","marketCap":"$2.2B","ipoYear":"n/a","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2564Selecta Biosciences,SELB;{"symbol":"SELB","name":"Selecta Biosciences, Inc.","marketCap":"$356.75M","ipoYear":"2016","sector":"Health Care","industry":"Major Pharmaceuticals"}
2565Selective Insurance Group,SIGI;{"symbol":"SIGI","name":"Selective Insurance Group, Inc.","marketCap":"$2.88B","ipoYear":"n/a","sector":"Finance","industry":"Property-Casualty Insurers"}
2566SemiLEDS Corporation,LEDS;{"symbol":"LEDS","name":"SemiLEDS Corporation","marketCap":"$9.2M","ipoYear":"2010","sector":"Technology","industry":"Semiconductors"}
2567Semtech Corporation,SMTC;{"symbol":"SMTC","name":"Semtech Corporation","marketCap":"$2.29B","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
2568Seneca Foods Corp.,SENEA;{"symbol":"SENEA","name":"Seneca Foods Corp.","marketCap":"$303.75M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Packaged Foods"}
2569Seneca Foods Corp.,SENEB;{"symbol":"SENEB","name":"Seneca Foods Corp.","marketCap":"$356.92M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Packaged Foods"}
2570SenesTech,SNES;{"symbol":"SNES","name":"SenesTech, Inc.","marketCap":"$62.44M","ipoYear":"2016","sector":"Basic Industries","industry":"Agricultural Chemicals"}
2571Senior Housing Properties Trust,SNH;{"symbol":"SNH","name":"Senior Housing Properties Trust","marketCap":"$5.09B","ipoYear":"n/a","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2572Senior Housing Properties Trust,SNHNI;{"symbol":"SNHNI","name":"Senior Housing Properties Trust","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2573Senior Housing Properties Trust,SNHNL;{"symbol":"SNHNL","name":"Senior Housing Properties Trust","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2574Senomyx,SNMX;{"symbol":"SNMX","name":"Senomyx, Inc.","marketCap":"$39.16M","ipoYear":"2004","sector":"Health Care","industry":"Biotechnology: Commercial Physical & Biological Resarch"}
2575Sensus Healthcare,SRTS;{"symbol":"SRTS","name":"Sensus Healthcare, Inc.","marketCap":"$54.79M","ipoYear":"2016","sector":"Health Care","industry":"Medical/Dental Instruments"}
2576Sensus Healthcare,SRTSW;{"symbol":"SRTSW","name":"Sensus Healthcare, Inc.","marketCap":"n/a","ipoYear":"2016","sector":"Health Care","industry":"Medical/Dental Instruments"}
2577Sequential Brands Group,SQBG;{"symbol":"SQBG","name":"Sequential Brands Group, Inc.","marketCap":"$248.21M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Apparel"}
2578Seres Therapeutics,MCRB;{"symbol":"MCRB","name":"Seres Therapeutics, Inc.","marketCap":"$481.86M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
2579ServiceSource International,SREV;{"symbol":"SREV","name":"ServiceSource International, Inc.","marketCap":"$332.29M","ipoYear":"2011","sector":"Miscellaneous","industry":"Business Services"}
2580ServisFirst Bancshares,SFBS;{"symbol":"SFBS","name":"ServisFirst Bancshares, Inc.","marketCap":"$1.92B","ipoYear":"2014","sector":"Finance","industry":"Major Banks"}
2581Sevcon,SEV;{"symbol":"SEV","name":"Sevcon, Inc.","marketCap":"$75.84M","ipoYear":"n/a","sector":"Energy","industry":"Industrial Machinery/Components"}
2582Severn Bancorp,SVBI;{"symbol":"SVBI","name":"Severn Bancorp Inc","marketCap":"$88.54M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2583SG Blocks,SGBX;{"symbol":"SGBX","name":"SG Blocks, Inc.","marketCap":"$19.11M","ipoYear":"2017","sector":"Consumer Services","industry":"RETAIL: Building Materials"}
2584SGOCO Group,SGOC;{"symbol":"SGOC","name":"SGOCO Group, Ltd","marketCap":"$12.92M","ipoYear":"2010","sector":"Technology","industry":"Radio And Television Broadcasting And Communications Equipment"}
2585Sharps Compliance Corp,SMED;{"symbol":"SMED","name":"Sharps Compliance Corp","marketCap":"$65.79M","ipoYear":"n/a","sector":"Basic Industries","industry":"Environmental Services"}
2586SharpSpring,SHSP;{"symbol":"SHSP","name":"SharpSpring, Inc.","marketCap":"$37.31M","ipoYear":"n/a","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2587Shenandoah Telecommunications Co,SHEN;{"symbol":"SHEN","name":"Shenandoah Telecommunications Co","marketCap":"$1.46B","ipoYear":"n/a","sector":"Public Utilities","industry":"Telecommunications Equipment"}
2588Shiloh Industries,SHLO;{"symbol":"SHLO","name":"Shiloh Industries, Inc.","marketCap":"$213.23M","ipoYear":"1993","sector":"Capital Goods","industry":"Industrial Specialties"}
2589Shineco,TYHT;{"symbol":"TYHT","name":"Shineco, Inc.","marketCap":"$69.62M","ipoYear":"2016","sector":"Consumer Non-Durables","industry":"Farming/Seeds/Milling"}
2590Shire plc,SHPG;{"symbol":"SHPG","name":"Shire plc","marketCap":"$52.02B","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2591Shoe Carnival,SCVL;{"symbol":"SCVL","name":"Shoe Carnival, Inc.","marketCap":"$336.87M","ipoYear":"1993","sector":"Consumer Services","industry":"Clothing/Shoe/Accessory Stores"}
2592Shore Bancshares,SHBI;{"symbol":"SHBI","name":"Shore Bancshares Inc","marketCap":"$206.06M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2593ShoreTel,SHOR;{"symbol":"SHOR","name":"ShoreTel, Inc.","marketCap":"$402.82M","ipoYear":"2007","sector":"Public Utilities","industry":"Telecommunications Equipment"}
2594ShotSpotter,SSTI;{"symbol":"SSTI","name":"ShotSpotter, Inc.","marketCap":"$126.21M","ipoYear":"2017","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2595Shutterfly,SFLY;{"symbol":"SFLY","name":"Shutterfly, Inc.","marketCap":"$1.57B","ipoYear":"2006","sector":"Miscellaneous","industry":"Other Consumer Services"}
2596SI Financial Group,SIFI;{"symbol":"SIFI","name":"SI Financial Group, Inc.","marketCap":"$197.17M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
2597Siebert Financial Corp.,SIEB;{"symbol":"SIEB","name":"Siebert Financial Corp.","marketCap":"$87.01M","ipoYear":"n/a","sector":"Finance","industry":"Investment Bankers/Brokers/Service"}
2598Sientra,SIEN;{"symbol":"SIEN","name":"Sientra, Inc.","marketCap":"$179.87M","ipoYear":"2014","sector":"Health Care","industry":"Industrial Specialties"}
2599Sierra Bancorp,BSRR;{"symbol":"BSRR","name":"Sierra Bancorp","marketCap":"$327.12M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2600Sierra Oncology,SRRA;{"symbol":"SRRA","name":"Sierra Oncology, Inc.","marketCap":"$60.63M","ipoYear":"2015","sector":"Health Care","industry":"Major Pharmaceuticals"}
2601Sierra Wireless,SWIR;{"symbol":"SWIR","name":"Sierra Wireless, Inc.","marketCap":"$898.8M","ipoYear":"n/a","sector":"Technology","industry":"Radio And Television Broadcasting And Communications Equipment"}
2602Sify Technologies Limited,SIFY;{"symbol":"SIFY","name":"Sify Technologies Limited","marketCap":"$128.68M","ipoYear":"n/a","sector":"Technology","industry":"Computer Software: Programming, Data Processing"}
2603Sigma Designs,SIGM;{"symbol":"SIGM","name":"Sigma Designs, Inc.","marketCap":"$227.27M","ipoYear":"1986","sector":"Technology","industry":"Semiconductors"}
2604Sigma Labs,SGLB;{"symbol":"SGLB","name":"Sigma Labs, Inc.","marketCap":"$10.1M","ipoYear":"n/a","sector":"Consumer Durables","industry":"Miscellaneous manufacturing industries"}
2605Sigma Labs,SGLBW;{"symbol":"SGLBW","name":"Sigma Labs, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Durables","industry":"Miscellaneous manufacturing industries"}
2606SigmaTron International,SGMA;{"symbol":"SGMA","name":"SigmaTron International, Inc.","marketCap":"$28.01M","ipoYear":"1994","sector":"Technology","industry":"Electrical Products"}
2607Signature Bank,SBNY;{"symbol":"SBNY","name":"Signature Bank","marketCap":"$7.6B","ipoYear":"2004","sector":"Finance","industry":"Major Banks"}
2608Signature Bank,SBNYW;{"symbol":"SBNYW","name":"Signature Bank","marketCap":"n/a","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2609Silgan Holdings,SLGN;{"symbol":"SLGN","name":"Silgan Holdings Inc.","marketCap":"$3.49B","ipoYear":"1997","sector":"Consumer Durables","industry":"Containers/Packaging"}
2610Silicom Ltd,SILC;{"symbol":"SILC","name":"Silicom Ltd","marketCap":"$344.51M","ipoYear":"n/a","sector":"Technology","industry":"Computer Communications Equipment"}
2611Silicon Laboratories,SLAB;{"symbol":"SLAB","name":"Silicon Laboratories, Inc.","marketCap":"$2.86B","ipoYear":"2000","sector":"Technology","industry":"Semiconductors"}
2612Silicon Motion Technology Corporation,SIMO;{"symbol":"SIMO","name":"Silicon Motion Technology Corporation","marketCap":"$1.76B","ipoYear":"2005","sector":"Technology","industry":"Semiconductors"}
2613Siliconware Precision Industries Company,SPIL;{"symbol":"SPIL","name":"Siliconware Precision Industries Company, Ltd.","marketCap":"$4.97B","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
2614Silver Run Acquisition Corporation II,SRUN;{"symbol":"SRUN","name":"Silver Run Acquisition Corporation II","marketCap":"$1.32B","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
2615Silver Run Acquisition Corporation II,SRUNU;{"symbol":"SRUNU","name":"Silver Run Acquisition Corporation II","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
2616Silver Run Acquisition Corporation II,SRUNW;{"symbol":"SRUNW","name":"Silver Run Acquisition Corporation II","marketCap":"n/a","ipoYear":"2017","sector":"Finance","industry":"Business Services"}
2617Silver Standard Resources,SSRI;{"symbol":"SSRI","name":"Silver Standard Resources Inc.","marketCap":"$1.17B","ipoYear":"n/a","sector":"Basic Industries","industry":"Precious Metals"}
2618Silvercrest Asset Management Group,SAMG;{"symbol":"SAMG","name":"Silvercrest Asset Management Group Inc.","marketCap":"$173.42M","ipoYear":"2013","sector":"Finance","industry":"Investment Managers"}
2619SilverSun Technologies,SSNT;{"symbol":"SSNT","name":"SilverSun Technologies, Inc.","marketCap":"$17.87M","ipoYear":"n/a","sector":"Miscellaneous","industry":"Business Services"}
2620Simmons First National Corporation,SFNC;{"symbol":"SFNC","name":"Simmons First National Corporation","marketCap":"$1.65B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2621Simulations Plus,SLP;{"symbol":"SLP","name":"Simulations Plus, Inc.","marketCap":"$212.92M","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
2622Sina Corporation,SINA;{"symbol":"SINA","name":"Sina Corporation","marketCap":"$6.03B","ipoYear":"n/a","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2623Sinclair Broadcast Group,SBGI;{"symbol":"SBGI","name":"Sinclair Broadcast Group, Inc.","marketCap":"$3.38B","ipoYear":"1995","sector":"Consumer Services","industry":"Broadcasting"}
2624Sino-Global Shipping America,SINO;{"symbol":"SINO","name":"Sino-Global Shipping America, Ltd.","marketCap":"$29M","ipoYear":"n/a","sector":"Transportation","industry":"Oil Refining/Marketing"}
2625Sinovac Biotech,SVA;{"symbol":"SVA","name":"Sinovac Biotech, Ltd.","marketCap":"$360.79M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2626Sirius XM Holdings,SIRI;{"symbol":"SIRI","name":"Sirius XM Holdings Inc.","marketCap":"$24.54B","ipoYear":"n/a","sector":"Consumer Services","industry":"Broadcasting"}
2627SITO Mobile,SITO;{"symbol":"SITO","name":"SITO Mobile, Ltd.","marketCap":"$80.24M","ipoYear":"n/a","sector":"Miscellaneous","industry":"Business Services"}
2628Sky Solar Holdings,SKYS;{"symbol":"SKYS","name":"Sky Solar Holdings, Ltd.","marketCap":"$80.76M","ipoYear":"2014","sector":"Public Utilities","industry":"Electric Utilities: Central"}
2629Skyline Medical,SKLN;{"symbol":"SKLN","name":"Skyline Medical Inc.","marketCap":"$8.73M","ipoYear":"n/a","sector":"Health Care","industry":"Industrial Specialties"}
2630SkyWest,SKYW;{"symbol":"SKYW","name":"SkyWest, Inc.","marketCap":"$1.83B","ipoYear":"1986","sector":"Transportation","industry":"Air Freight/Delivery Services"}
2631Skyworks Solutions,SWKS;{"symbol":"SWKS","name":"Skyworks Solutions, Inc.","marketCap":"$18.06B","ipoYear":"n/a","sector":"Technology","industry":"Semiconductors"}
2632SLM Corporation,SLM;{"symbol":"SLM","name":"SLM Corporation","marketCap":"$4.92B","ipoYear":"n/a","sector":"Finance","industry":"Finance: Consumer Services"}
2633SLM Corporation,SLMBP;{"symbol":"SLMBP","name":"SLM Corporation","marketCap":"$292M","ipoYear":"n/a","sector":"Finance","industry":"Finance: Consumer Services"}
2634SMART Global Holdings,SGH;{"symbol":"SGH","name":"SMART Global Holdings, Inc.","marketCap":"$340.43M","ipoYear":"2017","sector":"Technology","industry":"Semiconductors"}
2635Smart Sand,SND;{"symbol":"SND","name":"Smart Sand, Inc.","marketCap":"$333.62M","ipoYear":"2016","sector":"Basic Industries","industry":"Mining & Quarrying of Nonmetallic Minerals (No Fuels)"}
2636SmartFinancial,SMBK;{"symbol":"SMBK","name":"SmartFinancial, Inc.","marketCap":"$198.98M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2637Smith Micro Software,SMSI;{"symbol":"SMSI","name":"Smith Micro Software, Inc.","marketCap":"$23.02M","ipoYear":"1995","sector":"Technology","industry":"Computer Software: Prepackaged Software"}
2638SMTC Corporation,SMTX;{"symbol":"SMTX","name":"SMTC Corporation","marketCap":"$21.86M","ipoYear":"2000","sector":"Technology","industry":"Electrical Products"}
2639Snyder39s-Lance,LNCE;{"symbol":"LNCE","name":"Snyder39s-Lance, Inc.","marketCap":"$3.37B","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Specialty Foods"}
2640Social Reality,SRAX;{"symbol":"SRAX","name":"Social Reality, Inc.","marketCap":"$11.07M","ipoYear":"n/a","sector":"Technology","industry":"Advertising"}
2641Socket Mobile,SCKT;{"symbol":"SCKT","name":"Socket Mobile, Inc.","marketCap":"$22.97M","ipoYear":"n/a","sector":"Technology","industry":"Computer Manufacturing"}
2642SodaStream International,SODA;{"symbol":"SODA","name":"SodaStream International Ltd.","marketCap":"$1.14B","ipoYear":"2010","sector":"Consumer Durables","industry":"Consumer Electronics/Appliances"}
2643Sohu.com,SOHU;{"symbol":"SOHU","name":"Sohu.com Inc.","marketCap":"$1.78B","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
2644Solar Capital,SLRC;{"symbol":"SLRC","name":"Solar Capital Ltd.","marketCap":"$913.68M","ipoYear":"2010","sector":"n/a","industry":"n/a"}
2645Solar Senior Capital,SUNS;{"symbol":"SUNS","name":"Solar Senior Capital Ltd.","marketCap":"$269.44M","ipoYear":"n/a","sector":"n/a","industry":"n/a"}
2646SolarEdge Technologies,SEDG;{"symbol":"SEDG","name":"SolarEdge Technologies, Inc.","marketCap":"$843.55M","ipoYear":"2015","sector":"Technology","industry":"Semiconductors"}
2647Soleno Therapeutics,SLNO;{"symbol":"SLNO","name":"Soleno Therapeutics, Inc.","marketCap":"$24M","ipoYear":"2014","sector":"Health Care","industry":"Biotechnology: Electromedical & Electrotherapeutic Apparatus"}
2648Soleno Therapeutics,SLNOW;{"symbol":"SLNOW","name":"Soleno Therapeutics, Inc.","marketCap":"n/a","ipoYear":"2014","sector":"Health Care","industry":"Biotechnology: Electromedical & Electrotherapeutic Apparatus"}
2649Soligenix,SNGX;{"symbol":"SNGX","name":"Soligenix, Inc.","marketCap":"$11.91M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2650Soligenix,SNGXW;{"symbol":"SNGXW","name":"Soligenix, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2651Sonic Corp.,SONC;{"symbol":"SONC","name":"Sonic Corp.","marketCap":"$1.15B","ipoYear":"1991","sector":"Consumer Services","industry":"Restaurants"}
2652Sonic Foundry,SOFO;{"symbol":"SOFO","name":"Sonic Foundry, Inc.","marketCap":"$18.42M","ipoYear":"n/a","sector":"Technology","industry":"Radio And Television Broadcasting And Communications Equipment"}
2653Sonoma Pharmaceuticals,SNOA;{"symbol":"SNOA","name":"Sonoma Pharmaceuticals, Inc.","marketCap":"$29M","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2654Sonoma Pharmaceuticals,SNOAW;{"symbol":"SNOAW","name":"Sonoma Pharmaceuticals, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Health Care","industry":"Major Pharmaceuticals"}
2655Sonus Networks,SONS;{"symbol":"SONS","name":"Sonus Networks, Inc.","marketCap":"$395.15M","ipoYear":"n/a","sector":"Technology","industry":"EDP Services"}
2656Sophiris Bio,SPHS;{"symbol":"SPHS","name":"Sophiris Bio, Inc.","marketCap":"$72.57M","ipoYear":"2013","sector":"n/a","industry":"n/a"}
2657SORL Auto Parts,SORL;{"symbol":"SORL","name":"SORL Auto Parts, Inc.","marketCap":"$127.03M","ipoYear":"n/a","sector":"Capital Goods","industry":"Auto Parts:O.E.M."}
2658Sorrento Therapeutics,SRNE;{"symbol":"SRNE","name":"Sorrento Therapeutics, Inc.","marketCap":"$154.38M","ipoYear":"n/a","sector":"Health Care","industry":"Biotechnology: Commercial Physical & Biological Resarch"}
2659Sotherly Hotels,SOHO;{"symbol":"SOHO","name":"Sotherly Hotels Inc.","marketCap":"$92.58M","ipoYear":"n/a","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2660Sotherly Hotels,SOHOB;{"symbol":"SOHOB","name":"Sotherly Hotels Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Services","industry":"Real Estate Investment Trusts"}
2661Sotherly Hotels LP,SOHOM;{"symbol":"SOHOM","name":"Sotherly Hotels LP","marketCap":"n/a","ipoYear":"n/a","sector":"Consumer Services","industry":"Hotels/Resorts"}
2662Sound Financial Bancorp,SFBC;{"symbol":"SFBC","name":"Sound Financial Bancorp, Inc.","marketCap":"$74M","ipoYear":"n/a","sector":"Finance","industry":"Savings Institutions"}
2663South State Corporation,SSB;{"symbol":"SSB","name":"South State Corporation","marketCap":"$2.48B","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2664Southern First Bancshares,SFST;{"symbol":"SFST","name":"Southern First Bancshares, Inc.","marketCap":"$263.36M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2665Southern Missouri Bancorp,SMBC;{"symbol":"SMBC","name":"Southern Missouri Bancorp, Inc.","marketCap":"$266.06M","ipoYear":"n/a","sector":"Finance","industry":"Banks"}
2666Southern National Bancorp of Virginia,SONA;{"symbol":"SONA","name":"Southern National Bancorp of Virginia, Inc.","marketCap":"$220.53M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2667Southside Bancshares,SBSI;{"symbol":"SBSI","name":"Southside Bancshares, Inc.","marketCap":"$995.08M","ipoYear":"n/a","sector":"Finance","industry":"Major Banks"}
2668Southwest Bancorp,OKSB;{"symbol":"OKSB","name":"Southwest Bancorp, Inc.","marketCap":"$465.31M","ipoYear":"1993","sector":"Finance","industry":"Major Banks"}
2669SP Plus Corporation,SP;{"symbol":"SP","name":"SP Plus Corporation","marketCap":"$678.6M","ipoYear":"n/a","sector":"Consumer Services","industry":"Rental/Leasing Companies"}
2670SPAR Group,SGRP;{"symbol":"SGRP","name":"SPAR Group, Inc.","marketCap":"$20.65M","ipoYear":"n/a","sector":"Miscellaneous","industry":"Business Services"}
2671Spark Energy,SPKE;{"symbol":"SPKE","name":"Spark Energy, Inc.","marketCap":"$1.04B","ipoYear":"2014","sector":"Public Utilities","industry":"Power Generation"}
2672Spark Energy,SPKEP;{"symbol":"SPKEP","name":"Spark Energy, Inc.","marketCap":"n/a","ipoYear":"n/a","sector":"Public Utilities","industry":"Power Generation"}
2673Spark Therapeutics,ONCE;{"symbol":"ONCE","name":"Spark Therapeutics, Inc.","marketCap":"$1.87B","ipoYear":"2015","sector":"Health Care","industry":"Biotechnology: Biological Products (No Diagnostic Substances)"}
2674Spartan Motors,SPAR;{"symbol":"SPAR","name":"Spartan Motors, Inc.","marketCap":"$305.61M","ipoYear":"n/a","sector":"Capital Goods","industry":"Auto Manufacturing"}
2675SpartanNash Company,SPTN;{"symbol":"SPTN","name":"SpartanNash Company","marketCap":"$957.47M","ipoYear":"n/a","sector":"Consumer Non-Durables","industry":"Food Distributors"}
